item_id,small_description,long_description,category,merch_class,channel_restriction,barcode,brand_name,age_restriction,primary_image,alternate_image,base_url
54376610,Men's Maruchan Short Sleeve Gr,"Show off your love for your favorite ramen noodles every time you step out wearing the Short-Sleeve Graphic T-Shirt from Maruchan. This men's short-sleeve T-shirt is made from 100% cotton fabric that ensures you stay cool and comfy whether you're savoring a bowl of instant noodles or filling your cart at a supermarket. Accented with the Maruchan Instant Lunch logo at the front on a solid white background, you'll love pairing it with your go-to jeans or shorts and sneakers to show off your laid-back style. Plus, as the weather starts to shift gears, you can layer it under a zip-up hoodie and let the Maruchan logo peek through for fun flair.",APPAREL,0,MULTI-CHANNEL,54376610284025,Maruchan,0,GUEST_51b1a274-013b-485c-a266-f4cf61c2cfa5,GUEST_51b1a274-013b-485c-a266-f4cf61c2cfa5,https://imagetarget.com/image/Target/
77655744,Men's Slim Fit Long Sleeve But,"Add a refreshing pop to your closet with the Light Green Long-Sleeve Button-Down Oxford Shirt from Goodfellow & Co™. Made from a breathable fabric with added spandex for comfortable mobility, this button-down shirt features an Oxford weave for a polished look. Cut in a slim-fit design with a below-waist length that looks great both tucked in and out, this men's button-down shirt features a collared neckline for a refined look. Pair it with solid jeans or chinos for a casual day out, or layer it under a blazer for a sharp look.  <br /><br />100% Satisfaction Guaranteed.",APPAREL,0,MULTI-CHANNEL,77655744284025,Goodfellow & Co,0,GUEST_793a9b66-e56b-4d47-a3b2-2c21c837b376,GUEST_9b0cab13-545d-46ff-845a-a9bf21ecaf3b,https://imagetarget.com/image/Target/
77602949,Men's Notorious B.I.G. Short S,"Show love for the king of New York hip-hop whenever you wear this men's Notorious B.I.G. Graphic T-Shirt. This short-sleeve black graphic tee features a square graphic showcasing four saturated, colorful panels, each decorated with a print of the iconic photo of Biggie wearing a crown — bringing a combination of vibrant style and authentic flair to your everyday aesthetic. It's cut from 100% cotton fabric, providing softness and breathability for all-day wear, and the crewneck design looks great with a variety of bottoms and layering pieces. Throw it on with jeans, joggers, chino shorts and more to rep your favorite MC in effortless style.",APPAREL,0,MULTI-CHANNEL,77602949284025,Merch Traffic,0,GUEST_a9dd09db-3f50-47a4-b6c0-df3d795b51ce,GUEST_a9dd09db-3f50-47a4-b6c0-df3d795b51ce,https://imagetarget.com/image/Target/
54305780,Men's Rick and Morty Short Sle,"Whether you're joining the Vindicators or feeling like Pickle Rick, rep your favorite show with this men's Rick and Morty Graphic T-Shirt. This men's Rick and Morty T-shirt features a solid navy background decorated with an image of Rick, Morty, Jerry, Beth, Summer, Birdperson, Noob-Noob and more; ""Rick and Morty"" logo text completes the vibe, bringing multi-galactic flair to your everyday wear. The simple crewneck design pairs with nearly any bottoms, making it a convenient option for a variety of occasions, and can easily be used for standalone wear or layering. Throw it on with some sweats or wear it with a pair of chinos — either way, the cotton construction helps you stay cool and comfortable for interdimensional fun.",APPAREL,0,MULTI-CHANNEL,54305780284025,Rick and Morty,0,GUEST_7861b59d-df79-4cd9-833d-e602776099c7,GUEST_7861b59d-df79-4cd9-833d-e602776099c7,https://imagetarget.com/image/Target/
53243962,Men's Long Sleeve Adaptive Bas,"Whether you're exploring the city with the guys on a Saturday night, or you're lazing around the house on a Sunday afternoon, you'll love the comfort and ease of this Long-Sleeve Adaptive Baseball T-Shirt from Goodfellow & Co™. Crafted from 100% cotton with your go-to regular fit, this crewneck tee is easy to transition from day to night and season to season, making it a versatile addition to your wardrobe. The tagless design features flat seams for a gentle, soft feel against the skin — perfect for keeping you as comfy as can be no matter what you have in store for the day.",APPAREL,0,MULTI-CHANNEL,53243962284025,Goodfellow & Co,0,GUEST_fbc1e764-e9c2-4b54-b4cb-151bd8abd841,GUEST_eefb0e20-a62c-496c-8816-133a1f3378b4,https://imagetarget.com/image/Target/
54601537,Men's Long Sleeve Button-Down ,"From dressing up formally for the office to showing off your style for a night out, get the look you love with this Long-Sleeve Button-Down Shirt from Goodfellow & Co™. Featuring a classic collar design and slim-fit style, this button-down shirt brings on-trend vibes to your everyday ensemble. You'll love being able to button it up for a formal look or layer it unbuttoned for a more laid-back flair. Whether worn with a pair of slim-fit shorts or chinos or tucked into jeans or dress pants, the soft and stretchy fabric of this button-down shirt keeps you feeling lightweight while letting you move comfortably throughout any activity. <br /><br />100% Satisfaction Guaranteed.",APPAREL,0,MULTI-CHANNEL,54601537284025,Goodfellow & Co,0,GUEST_0a5d762f-d1e0-4d2c-8d75-81a9e602f4ce,GUEST_d6aa91a4-00e2-4fae-bfd0-68ce42510c68,https://imagetarget.com/image/Target/
76617776,Men's Striped Short Sleeve But,Men's short-sleeve button-down shirt made from a lightweight fabric with a below-waist length. Designed with a full-length button-down front and a collared neckline. Gold button-down shirt showcases a vertical pattern of solid white stripes. ,APPAREL,0,MULTI-CHANNEL,76617776284025,Original Use,0,GUEST_e2ee316f-f60d-48b9-a83d-7727f1a6f4d8,GUEST_f33eb7dc-4651-4b46-b80d-1df9f2247a2e,https://imagetarget.com/image/Target/
14491687,Hanes Men's 5pk Boxer Briefs,"Hanes Men's Boxer Briefs underwear are available in a convenient pack of 5. With super soft ComfortSoft fabric, these underwear offer everyday, all day comfort from the brand you trust. Hanes Men's Tagless boxer briefs are now even softer, with a Comfort Flex waistband that is soft and stretchy. Offered in a black and gray assorted pack. Available in sizes SM - XL.",APPAREL,0,MULTI-CHANNEL,14491687284025,Hanes,0,GUEST_c99362fc-27c4-4f49-b595-5477ba59f4d6,GUEST_29c6cb43-6b1e-4929-bb2c-cae9670b3025,https://imagetarget.com/image/Target/
53245373,Tom Clancy's Rainbow Six: Sieg,"Squad up and breach in to explosive 5v5 PVP action. Tom Clancy's Rainbow Six Siege features a huge roster of specialized operators, each with game-changing gadgets to help you lead your team to victory. ",APPAREL,0,MULTI-CHANNEL,53245373284025,Ubisoft,0,GUEST_38d1444d-8a16-4eaf-ae64-01ef991aabd3,GUEST_8a35011c-2a7f-4022-95a3-bc6ae3d9974a,https://imagetarget.com/image/Target/
51901045,Red Dead Redemption 2 - PlaySt,"America, 1899.  <br />Arthur Morgan and the Van der Linde gang are outlaws on the run. With federal agents and the best bounty hunters in the nation massing on their heels, the gang must rob, steal and fight their way across the rugged heartland of America in order to survive. As deepening internal divisions threaten to tear the gang apart, Arthur must make a choice between his own ideals and loyalty to the gang who raised him.<br /><br />Now featuring additional Story Mode content and a fully-featured Photo Mode, Red Dead Redemption 2 also includes free access to the shared living world of Red Dead Online, where players take on an array of roles to carve their own unique path on the frontier as they track wanted criminals as a Bounty Hunter, create a business as a Trader, unearth exotic treasures as a Collector or run an underground distillery as a Moonshiner and much more.  <br /><br />Software license at www.rockstargames.com/eula; account terms at www.rockstargames.com/socialclub.  Non-transferable access to special features such as exclusive/unlockable/downloadable/online content/services/functions, multiplayer services or bonus content, may require single-use serial code, additional fee, and/or online account registration (varies 13+).  Access to special features may require internet connection, may not be available to all users or at all times, and may, upon 30 days notice, be terminated, modified, or offered under different terms.  Violation of EULA, Code of Conduct, or other policies may result in restriction or termination of access to game or online account.  For customer & tech support visit www.rockstargames.com/support.<br /><br />The content of this videogame is purely fictional, is not intended to represent or depict any actual event, person, or entity, and any such similarities are purely coincidental.  The makers and publishers of this videogame do not in any way endorse, condone or encourage engaging in any conduct depicted in this videogame.  Unauthorized copying, reverse engineering, transmission, public performance, rental, pay for play, or circumvention of copy protection is strictly prohibited.  <br /><br />Rockstar Games, Inc.  ©2005-18. Rockstar Games, Red Dead Redemption, and R* are marks/logos/copyrights of Take-Two Interactive. All other marks and trademarks are properties of their respective owners.  All rights reserved.and more.<br />",APPAREL,0,MULTI-CHANNEL,51901045284025,Rockstar Games,0,GUEST_8c26604e-59f7-438d-82e0-117d84820887,GUEST_4a0addf7-052e-4e05-867d-857309e3135c,https://imagetarget.com/image/Target/
77332707,Cyberpunk 2077 - PlayStation 4,"Cyberpunk 2077 is an open-world, action-adventure story set in Night City, a megalopolis obsessed with power, glamour and body modification. You play as V, a mercenary outlaw going after a one-of-a-kind implant that is the key to immortality. You can customize your character’s cyberware, skillset and playstyle, and explore a vast city where the choices you make shape the story and the world around you.",APPAREL,0,MULTI-CHANNEL,77332707284025,Warner Bros.,0,GUEST_0f5f5290-af41-410b-ad71-ec84d227ab44,GUEST_632dfe49-c91a-4a2d-8f35-e5fe147b7320,https://imagetarget.com/image/Target/
78120954,Disney Classic Games: Aladdin ,"Two of the most beloved Disney games of all time make their long-awaited return to modern consoles in Disney Classic Games: Aladdin and The Lion King! This unforgettable package of Disney classics is filled with tons of new features, enhancements, game modes, and display options, plus multiple versions of the games! Join Aladdin and his sidekick, Abu, as they race through the marketplace toward their date with destiny. Relive Aladdin’s classic adventure as you travel through Agrabah, the Cave of Wonders and more to defeat Jafar and rescue Jasmine.  Jump, fight, dodge and carpet-ride your way through this adventure, collecting gems along the way.  The Lion King brings to life the majesty and mystery of Africa through the tale of Simba, a lion cub faced with the challenging transition to maturity. Now, you too can be part of the adventure!  Driven into the wilderness by his evil uncle Scar, Simba finds salvation and Hakuna Matata with Pumbaa the warthog and Timon the meerkat.  Tackle heinous hyenas in the elephant’s graveyard, avoid the trampling hooves of stampeding wildebeest as you battle through 10 levels to ensure Simba claims his rightful place as The Lion King. <br /><br />Features<br />•	Multiple Game Versions: Play through several different versions of the beloved Aladdin and The Lion King games that have been created over the years, including both console and handheld versions. An all-new “Final Cut” version of Aladdin, developed exclusively for this collection, is also included and features difficulty adjustments, camera refinements, bug fixes, as well as a few additional surprises for fans.<br />•	Display Options and Updated Visuals: 1080P graphics and enhancements for modern HD TVs, adjustable screen aspect ratios and borders, and custom filter options designed to replicate classic CRT TVs and other popular screen types<br />•	In-Game Rewind: Instantly rewind any of the games in real-time in order to retry difficult areas <br />•	Interactive Game Viewer: View full game playthroughs, with the ability to skip forward, jump in, and start playing at any point<br />•	Save Feature:  Quickly save your progress in each of the games and continue your adventure wherever and whenever you want<br />•	Museum Features:  Take a journey behind-the-scenes and learn more about the creation of these incredible games. Watch video interviews with the original development teams or explore numerous galleries containing hundreds of previously unreleased HD concept images and marketing assets.<br />•	Soundtrack:  Listen to the entire soundtracks for both games in the included music players. The ability to repeat and shuffle the songs is also supported.",APPAREL,0,MULTI-CHANNEL,78120954284025,Sony,0,GUEST_1214bec4-7d89-45c8-8640-31a30e9e2f66,GUEST_8f50c3c6-f6a7-46f6-8175-2f7593f99eb3,https://imagetarget.com/image/Target/
